Time ,Proteins,peak 
0.0884898,99,3.42397e-4937
0.089158,98,3.42397e-4937
0.379637,97,0.501289
0.40037,96,0.501289
0.630288,95,0.490461
0.636058,94,0.490461
0.804121,95,0.490634
0.823851,94,0.490634
0.976007,95,0.490634
1.12735,94,0.490634
1.12782,95,0.490634
1.18235,94,0.490634
1.19985,93,0.490634
1.33972,92,0.490634
1.41537,91,0.490634
1.58098,90,0.48637
1.71448,89,0.48637
1.72335,88,0.48637
1.72861,87,0.48637
1.88122,86,0.507943
1.98929,85,0.534961
1.99403,86,0.534961
2.09535,85,0.534961
2.24645,84,0.534961
2.35853,85,0.534961
2.48127,86,0.559824
2.51133,87,0.559824
2.52332,86,0.559824
2.60169,85,0.559824
2.80317,84,0.559824
2.81325,83,0.559824
2.91964,84,0.559824
2.94121,83,0.559824
3.33093,82,0.499224
3.39459,81,0.499224
3.49534,80,0.499224
3.59145,81,0.499224
3.64623,82,0.499224
3.6559,81,0.499224
3.82439,80,0.499224
3.9228,79,0.499224
3.97434,78,0.499224
4.07277,77,0.499224
4.12661,76,0.516282
4.40605,75,0.459843
4.51345,74,0.459843
4.54737,73,0.459843
4.61553,74,0.459843
4.71806,75,0.459843
4.84525,74,0.459843
4.96185,73,0.536475
4.97989,72,0.536475
5.09773,71,0.536475
5.27409,70,0.489345
5.27515,69,0.489345
5.40963,70,0.50107
5.51507,69,0.472724
5.548,68,0.472724
5.60203,67,0.472724
5.60394,66,0.472724
5.60619,67,0.472724
5.79214,68,0.488644
5.8052,69,0.488644
5.84443,68,0.537232
5.98198,69,0.537232
6.0046,68,0.537232
6.0124,67,0.537232
6.01682,66,0.537232
6.23371,67,0.463304
6.26256,68,0.463304
6.26446,67,0.463304
6.35694,68,0.463304
6.62756,69,0.471811
6.80812,68,0.477725
6.8958,69,0.50862
6.93426,70,0.50862
6.94166,71,0.50862
7.06082,70,0.504223
7.21428,71,0.516783
7.27456,72,0.516783
7.36566,73,0.531111
7.40834,72,0.531111
7.4095,71,0.531111
7.51338,70,0.531111
7.51844,69,0.531111
7.52575,70,0.531111
7.5483,71,0.531111
7.65231,70,0.486523
7.66533,69,0.486523
7.67175,70,0.486523
7.67775,69,0.486523
7.68992,70,0.486523
7.84134,69,0.486523
7.86978,70,0.486523
7.9465,69,0.486523
7.996,68,0.486523
8.09767,69,0.486523
8.13178,68,0.486523
8.42075,67,0.486523
8.9739,66,0.492179
8.97768,67,0.492179
9.03062,66,0.481772
9.07571,65,0.473159
9.19921,66,0.473159
9.2069,67,0.473159
9.32215,66,0.473159
9.32908,65,0.473159
9.39877,64,0.473159
9.49693,65,0.517592
9.54535,66,0.498857
9.62529,65,0.498857
9.66776,64,0.491232
9.90903,63,0.473032
9.99914,64,0.473032
10.0236,65,0.473032
10.0963,64,0.473032
10.1189,65,0.473032
10.2246,64,0.473032
10.2437,65,0.473032
10.3037,64,0.473032
10.3251,63,0.473032
10.5041,62,0.508684
10.6837,61,0.491345
10.7019,60,0.491345
10.8211,59,0.489103
10.8733,60,0.523961
10.8828,61,0.523961
10.9277,62,0.523961
10.9336,63,0.523961
11.0937,64,0.523961
11.1269,65,0.523961
11.1527,64,0.523961
11.1583,65,0.523961
11.2545,66,0.523961
11.3243,65,0.523961
11.3292,64,0.523961
11.381,65,0.512246
11.5349,64,0.505507
11.6453,63,0.481216
11.7076,62,0.481216
11.8443,63,0.519915
11.895,62,0.496524
11.9352,61,0.496524
11.9564,62,0.496524
11.9777,61,0.496524
12.0012,60,0.496524
12.0341,61,0.496524
12.3481,62,0.465582
12.3557,63,0.465582
12.5068,64,0.538315
12.9117,65,0.528959
13.3795,66,0.539136
13.4138,67,0.539136
13.4345,66,0.539136
13.4585,67,0.539136
13.5748,66,0.539136
13.6027,65,0.539136
13.7491,66,0.539136
13.7982,67,0.539136
13.8517,66,0.539136
