Time ,Proteins,peak 
35.9175,50,1.06438
35.9378,49,1.06438
36.0633,50,0.838159
36.1191,49,0.838159
36.1315,50,0.962394
36.139,51,0.962394
36.17,50,0.962394
36.171,49,0.962394
36.1738,50,0.962394
36.3505,51,0.962394
36.3557,52,0.962394
36.4045,53,0.962394
36.4943,52,0.962394
36.5597,53,0.962394
36.7394,54,1.04698
36.8056,55,1.02211
36.8381,56,1.02211
36.8559,57,1.02211
36.8862,56,1.02211
36.89,55,1.02211
36.9274,56,1.02211
36.9855,57,1.02211
37.0257,56,1.02211
37.0431,57,1.02211
37.0867,58,1.02211
37.2702,57,1.10498
37.4218,56,0.84151
37.5261,57,0.68398
37.7061,58,1.02414
37.7503,59,1.02414
37.7543,60,1.02414
37.7884,61,1.02414
37.83,60,1.02414
37.8902,59,0.845301
38.1324,58,0.925185
38.1327,57,0.925185
38.1388,56,0.925185
38.1809,57,0.925185
38.2068,58,0.925185
38.2457,59,0.925185
38.449,60,1.08681
38.5875,59,1.08681
38.6037,58,1.08681
38.6274,59,1.08681
38.6957,60,1.08681
38.9187,59,1.465
38.9212,60,1.465
39.0122,59,1.465
39.0951,58,1.465
39.3499,57,1.03504
39.4938,58,0.764332
39.675,57,0.764332
39.9047,56,0.986626
39.9913,57,0.90707
40.0482,56,0.90707
40.0945,57,0.747486
40.1694,58,0.78782
40.23,59,0.78782
40.2564,60,0.78782
40.3767,61,1.11014
40.4738,60,0.993751
40.5098,59,0.993751
40.5774,60,0.993751
40.7182,59,0.993751
40.8157,60,0.993751
40.8263,59,0.993751
40.8391,60,0.993751
40.8872,61,0.993751
40.9496,62,0.993751
41.059,61,0.981903
41.3959,60,0.981903
41.4103,59,0.981903
41.4374,58,0.981903
41.4457,59,0.981903
41.4588,60,0.981903
41.7044,59,0.981903
42.0232,60,1.20899
42.3601,59,0.70831
42.7456,58,1.12504
42.7717,59,1.12504
42.7738,60,1.12504
42.9563,61,1.09188
43.1781,62,1.06271
43.2103,63,1.06271
43.2187,64,1.06271
43.4908,65,1.02001
43.561,64,1.02001
43.6622,63,1.02001
43.6816,62,1.02001
43.7432,63,1.02001
43.8375,64,1.02001
43.8723,63,1.02001
43.9163,64,1.08187
43.9267,63,1.08187
43.9961,62,1.02607
44.0371,63,1.02607
44.0532,64,1.02607
44.1256,63,0.867145
44.1478,64,0.867145
44.2318,63,1.091
44.2402,64,1.091
44.4238,65,1.091
44.4931,64,1.091
44.5166,65,1.091
44.5329,64,1.091
44.5604,65,1.091
44.6775,64,1.091
44.7348,63,1.091
44.9218,62,0.909794
44.9656,63,1.20944
44.9859,62,1.20944
44.9887,63,1.20944
45.0113,64,1.20944
45.2415,65,0.79518
45.2992,64,1.06953
45.3127,63,1.06953
45.3723,62,1.115
45.5278,61,1.115
45.6062,60,0.86342
45.6873,59,0.86342
45.706,60,0.86342
45.7499,61,1.13425
45.8866,60,1.03205
45.9974,61,1.0195
46.0305,60,1.16449
46.0907,59,0.949655
46.0949,58,0.949655
46.1133,57,1.03157
46.1393,56,1.03157
46.1416,57,1.03157
46.2253,56,1.03157
46.2784,57,1.03157
46.3216,58,1.03157
46.3639,59,0.961443
46.3816,58,0.775277
46.3984,59,0.775277
46.4246,58,0.775277
46.4367,59,0.775277
46.7021,58,1.12965
46.7289,57,1.12965
46.7462,58,0.972308
46.8701,59,0.972308
46.8757,60,0.972308
46.8772,61,0.972308
46.8921,60,0.972308
46.9414,59,0.83692
46.992,60,0.83692
47.0365,61,1.08677
47.1389,62,1.32285
47.155,63,1.32285
47.1777,64,1.24346
47.1815,63,1.24346
47.3023,64,1.24391
47.4216,65,0.960688
47.4642,64,0.960688
47.4955,63,0.960688
47.5305,64,0.960688
47.6999,63,0.960688
47.7023,64,0.960688
47.7308,65,0.960688
47.804,66,1.15143
47.9366,65,1.1242
48.0327,64,1.10705
48.1039,65,1.10705
48.224,66,1.10705
48.2393,65,1.10705
48.3275,66,0.839419
48.3815,67,0.839419
48.4159,68,0.839419
48.428,67,0.839419
48.4675,68,0.839419
48.5623,67,0.839419
48.5768,66,0.839419
48.5844,65,0.839419
48.6223,66,0.839419
48.7967,67,0.779141
48.8289,66,0.925997
48.9037,65,1.24579
48.9479,66,1.15446
48.9674,65,1.15446
49.0346,66,1.15446
49.0521,65,1.15446
49.0888,66,1.15446
49.124,67,1.15446
49.4731,66,1.22394
49.5297,67,1.22394
49.7183,68,1.22394
49.7303,67,1.22394
49.7312,68,1.22394
49.7755,67,1.22394
49.8595,66,1.22394
50.0969,67,0.817496
50.1322,68,0.817496
50.2643,69,0.94984
50.4463,68,0.887517
50.51,67,0.887517
50.5308,68,0.887517
50.5978,67,0.887517
50.8746,68,0.887517
50.9191,67,0.887517
51.1539,66,1.00814
51.1931,67,1.00814
51.2068,68,1.00814
51.2867,67,0.994291
51.3622,66,1.33392
51.3956,65,1.33392
52.034,66,0.98971
52.2445,67,1.08712
52.3463,68,1.08712
52.3778,67,1.08712
52.4142,66,1.08712
52.4939,67,1.08712
52.5365,68,1.08712
52.5525,69,1.03677
52.5768,68,0.861477
52.65,69,0.861477
52.7713,68,0.861477
52.8181,69,0.861477
52.846,68,0.861477
52.9482,67,0.861477
52.9683,68,0.861477
53.2758,69,0.983192
53.3129,68,0.983192
53.3456,69,0.983192
53.3705,68,0.983192
53.415,67,0.983192
