Time ,Proteins,peak 
0.0642088,99,0.614988
0.0816756,98,0.614988
0.10946,97,0.614988
0.13397,96,0.614988
0.181402,95,0.614988
0.231662,94,0.614988
0.235019,93,0.844462
0.415552,92,0.844462
0.440215,91,0.844462
0.640713,90,0.406406
0.851983,89,0.406406
0.892315,90,0.406406
1.07873,91,0.406406
1.10216,90,0.406406
1.20793,89,0.406406
1.35551,88,0.635425
1.4122,87,0.635425
1.41239,86,0.635425
1.41266,85,0.635425
1.42877,84,0.635425
1.45825,83,0.635425
1.7012,82,0.635425
1.77794,81,0.196066
1.85683,82,0.196066
1.8763,81,0.196066
1.96964,82,0.677299
2.32675,83,0.677299
2.36816,82,0.677299
2.58384,81,0.502559
2.59977,82,0.502559
2.96904,81,0.502559
3.00915,80,0.502559
3.02545,79,0.53321
3.05392,80,0.53321
3.11456,79,0.53321
3.20261,78,0.53321
3.27944,77,0.53321
3.33111,76,0.360676
3.54569,77,0.360676
3.56138,76,0.360676
3.67136,77,0.269601
3.75822,76,0.750575
3.75886,75,0.750575
3.84293,76,0.750575
3.9107,75,0.750575
3.99866,74,0.750575
4.14784,73,0.877233
4.19856,72,0.877233
4.2047,71,0.877233
4.27586,70,1.69857
4.35457,69,1.69857
4.37768,70,1.69857
4.47775,71,0.192202
4.60582,72,0.192202
4.64754,71,1.55815
4.65339,70,1.55815
5.01292,69,0.80902
5.01505,70,0.80902
5.06702,71,0.18588
5.11214,70,0.18588
5.1767,69,0.18588
5.22777,70,0.18588
5.22882,69,0.18588
5.27665,68,0.18588
5.34794,67,0.18588
5.39957,68,0.18588
5.43317,67,0.18588
5.4958,68,0.18588
5.56356,67,0.18588
5.63159,68,0.18588
5.737,67,0.18588
5.73716,66,0.18588
5.87834,65,0.100824
5.88788,66,0.100824
5.8937,65,0.100824
5.9128,64,0.100824
5.92339,65,0.100824
6.06611,64,0.330969
6.16952,65,0.118223
6.24877,66,0.284803
6.26193,67,0.284803
6.27624,66,0.284803
6.2793,65,0.284803
6.2811,64,0.284803
6.31989,63,0.284803
6.51528,64,0.358969
6.62456,63,0.68352
6.70112,62,0.422299
6.76568,63,0.422299
6.95981,62,0.243858
6.9692,61,0.243858
7.02385,60,0.243858
7.04853,61,0.243858
7.09637,62,0.868543
7.12051,61,0.868543
7.21278,62,0.140078
7.24762,63,0.140078
7.3038,64,0.140078
7.36669,63,0.140078
7.46684,62,0.140078
7.81668,61,0.440833
7.84584,60,0.440833
7.8902,59,0.440833
7.8922,60,0.440833
7.91954,61,0.440833
7.98729,60,0.298129
8.01711,59,0.298129
8.02879,58,0.298129
8.1718,57,0.315004
8.22671,58,0.204687
8.23394,59,0.204687
8.24517,58,0.204687
8.34619,59,0.204687
8.38924,60,0.53056
8.40276,61,0.53056
8.44278,60,0.53056
8.48613,59,0.53056
8.60055,60,0.53056
8.66663,59,0.53056
8.74606,58,0.653645
8.86842,57,0.493916
8.88888,58,0.493916
8.96147,57,0.493916
8.96788,56,0.493916
9.05358,57,0.493916
9.06051,56,0.493916
9.2271,55,0.493916
9.31556,56,1.01819
9.33253,55,1.01819
9.33942,54,1.01819
9.34348,53,1.01819
9.39325,54,1.01819
9.59019,53,1.01819
9.66377,52,1.01819
9.73312,53,0.0546085
9.79989,52,0.0546085
10.0106,51,1.28051
10.325,52,0.449308
10.3649,53,0.449308
10.4222,54,0.449308
10.431,53,0.449308
10.6431,52,1.0574
10.7195,53,1.0574
11.011,54,1.26533
11.082,55,1.26533
11.1121,56,1.26533
11.1687,57,1.26533
11.2185,58,1.26533
11.3695,57,0.243603
11.384,56,0.243603
11.5389,57,0.459471
11.6629,58,1.01522
11.6894,59,1.01522
11.6926,60,1.01522
11.7708,61,1.01522
11.8379,60,1.01522
11.8953,61,1.01522
11.9432,60,1.01522
11.9677,61,1.01522
12.1327,60,1.01522
12.2018,61,1.01522
12.2335,60,1.01522
12.338,59,1.01522
12.6335,60,1.1945
12.6742,59,1.1945
12.6931,58,1.1945
12.7,57,1.1945
12.8997,58,0.38901
13.072,59,0.443386
13.1913,60,0.443386
13.2505,59,0.559378
13.2508,60,0.559378
13.3584,59,0.559378
13.43,60,0.559378
13.438,61,0.559378
13.4637,60,0.559378
13.5044,59,0.382835
13.6816,60,0.382835
13.7879,61,0.489439
13.824,62,0.911984
13.8483,61,0.911984
13.8649,62,0.911984
13.9035,61,0.911984
14.2492,62,0.579797
14.2589,61,0.579797
14.2667,60,0.579797
14.3372,59,0.579797
14.4544,58,0.338313
14.4744,57,0.338313
14.4917,56,0.338313
14.5716,55,0.392464
14.7084,56,0.392464
14.7147,57,0.392464
14.724,56,0.392464
14.7846,57,0.392464
14.7949,56,0.392464
14.8392,55,0.392464
14.8918,56,0.392464
15.323,57,0.0712301
15.5573,56,0.0712301
15.649,57,0.208768
15.6812,56,0.208768
15.804,55,0.304273
15.8574,56,0.304273
15.9031,55,0.304273
15.9973,54,0.4087
16.0132,55,0.4087
16.237,56,0.286076
16.3456,55,0.405032
16.4004,56,0.405032
16.4057,55,0.405032
16.4157,56,0.405032
16.4797,55,0.405032
16.505,56,0.309754
16.5706,55,0.309754
16.6179,54,0.309754
16.6875,53,0.232767
16.7308,54,0.324835
16.791,55,0.0500529
16.7958,56,0.0500529
16.9043,57,0.573588
17.0138,58,0.573588
17.0484,59,0.573588
17.058,60,0.124838
17.1825,61,0.346493
17.2227,62,0.346493
17.2281,63,0.346493
17.258,62,0.346493
17.4447,61,0.736862
17.4776,62,0.616052
17.4812,63,0.616052
17.5181,62,0.616052
17.5212,61,0.616052
17.5471,60,0.517794
17.6314,61,0.517794
17.9318,60,0.987232
17.9527,61,0.987232
18.0508,62,0.153399
18.0803,63,0.153399
18.0874,64,0.153399
18.1134,65,0.153399
18.2386,64,0.153399
18.3719,63,0.43589
18.5,62,0.43589
18.7398,63,0.43589
18.8067,62,0.43589
18.8885,61,0.949553
18.9111,62,1.08981
18.9624,61,0.285713
18.9761,60,0.285713
18.9995,59,0.285713
19.003,60,0.285713
19.0408,59,0.285713
19.136,60,0.0649354
19.2192,61,0.65542
19.3153,60,0.65542
19.4343,59,0.614085
19.6103,58,0.643908
19.6408,57,0.193151
19.71,56,0.821339
19.7999,57,0.821339
19.8329,58,0.821339
19.8488,59,0.821339
19.9026,58,0.821339
19.9399,59,0.821339
19.9919,60,0.821339
20.02,61,0.821339
20.1469,62,0.247517
20.3463,63,0.592939
20.4855,64,0.117009
20.4908,65,0.117009
20.4916,64,0.117009
20.5749,63,0.117009
20.6098,62,0.117009
20.8383,61,0.117009
20.8885,62,0.117009
20.9092,61,0.117009
20.9606,60,0.117009
21.0402,59,0.117009
21.0429,58,0.117009
21.2437,57,1.47864
21.555,58,0.879176
21.6875,57,0.588399
21.824,56,0.588399
22.0612,55,0.145063
22.1009,54,0.145063
22.1212,53,0.145063
22.2046,54,0.136074
22.2339,55,0.329786
22.2652,54,0.329786
22.2687,55,0.329786
22.3035,56,0.329786
22.3089,57,0.329786
22.3124,58,0.329786
22.3767,57,0.625125
22.4955,56,0.398866
22.5576,57,0.233953
22.6065,56,0.233953
22.6687,57,0.96121
22.6687,58,0.96121
22.7368,59,0.96121
22.8131,58,0.772477
22.8584,59,0.772477
22.8997,58,0.204493
22.9141,57,0.204493
22.9911,58,0.204493
23.0145,59,0.204493
23.0593,58,0.204493
23.0899,59,0.204493
23.141,58,0.204493
23.2051,57,0.708224
23.2174,58,0.708224
23.2222,59,1.13767
23.3112,58,1.13767
23.5166,59,0.446789
23.5293,60,0.446789
23.5692,61,0.446789
23.7744,60,0.446789
23.8726,61,0.792431
23.8852,62,0.792431
23.9327,61,0.635143
24.1081,60,0.635143
24.1642,59,0.635143
24.2045,60,0.635143
24.3256,59,0.326834
24.3567,60,0.326834
24.5042,59,0.287962
24.5232,58,0.287962
24.5283,59,0.287962
24.5662,60,0.287962
24.5827,61,0.257878
24.7151,62,0.360607
24.8252,63,0.0728975
24.8304,64,0.0728975
24.8545,63,0.0728975
24.9564,64,0.898187
24.9799,63,0.898187
25.0763,62,0.898187
25.0845,61,0.898187
25.1117,60,0.898187
25.2931,59,0.898187
25.4003,58,0.898187
25.509,57,0.863315
25.566,56,0.177037
25.7358,57,0.177037
25.8377,58,0.177037
25.9146,57,0.637184
26.0946,56,0.637184
26.1522,55,0.637184
26.3059,54,0.802094
26.3296,55,0.802094
26.5262,56,0.767815
26.567,57,0.767815
26.7149,56,0.493629
26.7662,55,0.493629
26.9566,54,0.493629
26.9753,55,0.493629
27.0401,54,0.493629
27.068,53,0.493629
27.1243,54,0.493629
27.2664,55,0.143704
27.2691,56,0.143704
27.7295,55,0.914644
27.7299,56,0.914644
27.7333,55,0.914644
27.8318,56,0.0966585
27.8831,55,0.582389
27.8882,56,0.582389
27.9262,57,0.582389
27.9863,56,0.582389
28.1038,57,0.745783
28.1899,58,0.489474
28.3449,57,0.420512
28.3676,56,0.420512
28.3954,57,0.420512
28.4277,58,0.420512
28.4431,59,0.420512
28.4513,60,0.420512
28.4921,61,0.373855
28.5836,60,0.373855
28.6208,61,0.219742
28.6774,62,0.219742
28.6855,61,0.219742
28.7109,62,0.219742
28.7668,61,0.968332
28.7684,62,0.968332
28.8109,63,0.331788
28.8199,62,0.331788
28.83,63,0.331788
28.8483,64,0.331788
28.854,65,0.331788
29.1126,66,0.519454
29.21,67,0.496617
29.2785,68,0.496617
29.3583,67,0.496617
29.617,68,0.248833
29.6714,69,0.248833
29.7266,68,0.248833
29.7282,69,0.248833
29.7515,70,0.248833
29.7655,71,0.248833
29.9528,70,0.248833
29.9973,69,0.248833
30.2176,68,0.248833
30.3003,67,0.248833
30.4265,66,0.248833
30.458,65,0.248833
30.4879,64,0.248833
30.7611,63,0.717798
30.7937,62,0.717798
30.8197,63,0.717798
30.8239,62,0.717798
31.2142,63,0.497889
31.277,62,0.497889
31.2821,61,0.497889
31.4725,62,0.646871
31.5197,61,0.268874
31.5474,60,0.268874
31.6513,59,0.50794
31.6888,60,0.50794
31.7339,61,0.50794
31.7676,62,0.50794
31.9286,63,0.47188
31.9299,62,0.47188
32.025,63,0.46039
32.1529,64,0.880989
32.2166,65,0.880989
32.2197,64,0.880989
32.2817,65,0.695569
32.3537,64,0.695569
32.3974,65,0.695569
32.5111,66,0.370124
32.5311,67,0.370124
32.6397,66,0.370124
32.7072,65,0.370124
32.8119,66,0.763273
32.8517,65,0.763273
32.9352,66,0.458341
32.9712,67,0.458341
33.0929,68,0.458341
33.3041,67,0.180736
33.3236,68,0.180736
33.3457,69,0.180736
33.4644,70,0.648604
33.5467,71,0.648604
33.5554,72,0.648604
33.6525,71,0.338291
33.8031,72,0.338291
33.9081,73,0.0683762
33.9727,72,0.0683762
33.9762,73,0.0683762
34.0247,74,0.0683762
34.0509,75,0.0683762
34.1555,74,0.595122
34.2521,73,0.709034
34.3014,74,0.709034
34.3232,73,0.709034
34.4229,74,0.709034
34.4407,73,0.709034
34.6577,72,1.59516
34.6749,73,1.59516
34.7131,72,1.59516
34.9266,73,0.346426
34.9678,72,0.346426
35.0092,71,0.346426
35.0952,70,0.308686
35.2198,69,0.935282
35.2228,68,0.935282
35.2408,69,0.623297
35.3735,70,0.623297
35.5999,69,0.623297
35.6379,68,0.623297
35.7508,67,0.759878
35.7617,66,0.759878
35.8392,65,0.759878
35.864,66,0.759878
36.0391,67,0.759878
36.0724,68,0.759878
36.2016,67,0.759878
36.2402,66,1.15395
36.4043,67,1.15395
36.5512,66,0.765065
36.675,65,0.0583213
36.7234,66,0.293096
36.8651,65,0.293096
36.9326,66,0.293096
36.9691,67,0.387838
36.9852,66,0.387838
37.1652,65,0.387838
37.1669,64,0.387838
37.2579,65,0.399077
37.3489,66,0.399077
37.3651,67,0.399077
37.3738,68,0.399077
37.5003,67,0.399077
37.5151,66,0.399077
37.6328,67,0.591639
37.7084,68,0.258422
37.7719,67,0.258422
37.7932,66,0.258422
37.7997,65,0.258422
37.9592,66,0.258422
38.0523,65,0.258422
38.079,64,0.258422
38.1381,65,0.258422
38.2327,64,0.67458
38.2789,63,0.33389
38.5813,64,0.33389
38.6356,63,0.33389
38.7015,62,0.10151
38.7383,63,0.10151
38.7397,62,0.10151
38.8456,61,0.10151
38.8584,62,0.10151
39.1636,61,0.436079
39.2348,60,0.436079
39.356,61,0.436079
39.5321,62,0.990156
39.5505,63,0.990156
39.5632,62,0.990156
39.7052,61,0.990156
39.8035,60,0.305934
39.9084,59,0.305116
40.0064,60,0.562484
40.08,61,0.562484
40.1552,62,0.562484
40.2234,63,0.918615
40.4352,62,1.16522
40.4683,61,1.16522
40.5197,62,1.16522
40.5206,63,1.16522
40.5713,62,1.16522
40.7093,61,1.16522
40.7527,60,0.0842675
40.8255,61,0.139415
40.8404,62,0.139415
40.9312,61,0.139415
40.9327,62,0.139415
40.9436,61,0.139415
41.0851,62,0.836463
41.1352,63,0.836463
41.2027,62,0.836463
41.2305,61,0.18298
41.2833,60,0.18298
41.3207,59,0.18298
41.3441,58,0.248108
41.4057,59,0.248108
41.4307,58,0.248108
41.5482,57,0.248108
41.585,58,0.602235
41.5946,59,0.602235
41.5991,58,0.602235
41.6012,57,0.602235
41.7634,56,0.602235
41.8176,55,0.602235
41.8945,56,0.391849
42.0583,55,0.391849
42.1534,56,0.391849
42.1998,57,0.282743
42.2303,58,0.242679
42.3721,57,0.242679
42.4096,56,0.242679
42.4344,55,0.242679
42.4488,56,0.242679
42.4724,57,0.242679
42.5163,56,0.242679
42.7377,57,0.997645
43.25,56,0.1932
43.3696,57,0.440071
43.4065,58,0.440071
43.4107,59,0.440071
43.6192,60,0.440071
43.6283,61,0.440071
43.6585,60,0.440071
43.7015,61,0.440071
43.9306,60,0.76604
43.9938,59,0.76604
44.4392,58,0.76604
44.4671,57,0.76604
44.5237,56,0.436406
44.6429,55,0.475152
44.6897,56,0.475152
44.8331,57,0.145798
44.8956,56,0.145798
44.9247,57,0.145798
44.9601,58,0.362707
45.0462,59,0.320767
45.067,58,0.320767
45.0998,59,0.320767
45.3199,60,0.275771
45.3269,61,0.275771
45.4269,62,0.0457945
45.4693,63,0.554661
45.5855,64,0.139246
45.6315,63,0.139246
45.7076,64,0.0970256
45.7632,65,0.0970256
45.9011,66,0.705054
45.9025,67,0.705054
45.9241,68,0.705054
45.9317,67,0.705054
45.9678,66,0.705054
45.976,65,0.705054
46.0026,66,0.705054
46.123,65,0.705054
46.2129,64,0.705054
46.2861,63,0.705054
46.4622,64,0.081858
46.4885,63,0.081858
46.5398,64,0.843216
46.7968,65,0.195157
46.9695,66,0.195157
47.0975,65,0.906072
47.2298,66,0.345111
47.3666,67,0.345111
47.4904,68,0.255817
47.5275,69,0.861018
47.5842,68,0.861018
47.6102,67,0.861018
47.7115,68,0.727526
47.7676,69,0.727526
47.8818,70,0.677394
47.9228,71,0.82547
47.9758,70,0.82547
48.2089,69,1.10408
48.3529,68,0.324554
48.3576,67,0.324554
48.3613,68,0.324554
48.4181,69,0.324554
48.4586,70,0.324554
48.5037,69,0.324554
48.5406,70,0.767427
48.6028,69,0.767427
48.6596,70,0.697016
48.6853,69,0.697016
48.693,70,0.697016
48.7359,71,0.697016
48.9064,70,0.697016
49.018,69,0.697016
49.1691,68,0.697016
49.2876,69,0.697016
49.3047,70,0.697016
49.3202,71,0.697016
49.3419,70,0.697016
49.4209,69,0.697016
49.4804,68,0.697016
49.6865,69,0.0754132
49.6869,68,0.0754132
49.8429,67,0.0754132
49.8683,66,0.0954905
49.9194,65,0.438716
49.9386,66,0.438716
50.1524,65,0.613995
50.23,66,0.613995
50.3296,65,0.613995
50.3456,66,0.613995
50.681,65,0.613995
50.6992,66,0.613995
50.7233,67,0.613995
50.7493,66,0.613995
50.8217,65,0.613995
51.1191,64,0.613995
51.1232,63,0.613995
51.3887,62,0.613995
51.5022,61,0.613995
51.5397,60,0.613995
51.6671,59,0.532937
51.7033,58,0.532937
51.7837,57,0.148449
51.894,58,0.228657
51.8941,57,0.228657
51.8964,56,0.228657
51.9585,55,0.228657
52.1171,56,0.319444
52.1224,57,0.319444
52.2953,56,0.319444
52.3624,55,0.319444
52.419,56,0.319444
52.5599,55,0.174808
52.5943,56,0.174808
52.6745,57,0.174808
52.9686,56,0.519382
53.1581,55,0.543275
53.4478,56,0.354563
53.4668,57,0.131985
53.5237,56,0.131985
53.5298,55,0.131985
53.5302,56,0.131985
53.5569,55,0.131985
53.5892,56,0.131985
53.6388,55,0.131985
53.6837,56,0.131985
53.7284,57,0.131985
53.7308,58,0.131985
53.7552,59,0.131985
54.0742,58,0.511203
54.354,57,0.291118
54.4537,58,0.682383
54.6139,59,0.405581
54.638,58,0.405581
54.6804,57,0.405581
54.8042,58,0.476358
54.8798,59,0.297384
54.8923,58,0.297384
54.9667,59,0.329514
55.0925,60,0.0832239
55.1028,61,0.0832239
55.1671,62,0.0832239
55.1753,63,0.0832239
55.2165,62,0.0832239
55.268,63,0.0832239
55.2906,64,0.0832239
55.295,63,0.0832239
55.3108,64,0.0832239
55.3808,63,0.374234
55.6695,62,0.589184
55.6918,63,0.589184
55.7469,64,0.228187
55.8286,63,0.1212
55.8926,64,0.1212
55.9056,65,0.1212
55.9396,66,0.1212
55.9508,65,0.1212
55.9748,66,0.1212
55.9861,67,0.1212
56.0001,68,0.1212
56.1891,69,0.60022
56.2327,68,0.60022
56.2447,67,0.60022
56.4617,66,0.374937
56.4913,65,0.374937
56.5656,64,0.374937
56.61,63,0.374937
56.6688,64,0.39836
56.709,65,0.39836
56.7321,64,0.39836
56.7493,63,0.34062
56.7567,64,0.34062
56.7696,65,0.34062
56.8167,64,0.659857
56.8309,65,0.659857
56.8967,64,0.659857
56.9373,63,0.659857
57.0285,62,0.35566
57.0365,63,0.35566
57.0421,62,0.35566
57.0508,61,0.35566
57.0596,60,0.35566
57.0746,61,0.35566
57.126,60,0.35566
57.3198,61,0.35566
57.3714,62,0.35566
57.3793,61,0.35566
57.4617,62,0.35566
57.4827,61,0.35566
57.5939,60,0.217594
57.738,61,0.217594
57.7956,60,0.217594
58.2239,61,0.112712
58.2833,62,0.112712
58.4008,63,0.0864362
58.4805,64,0.0864362
58.4863,63,0.0864362
58.9058,64,0.0864362
59.0234,63,0.0864362
59.0567,62,0.554779
59.1046,61,0.554779
59.4191,60,0.1325
59.5278,61,0.1325
59.5586,62,0.1325
59.5857,61,0.1325
59.5867,62,0.1325
59.6499,61,0.1325
59.7015,60,0.1325
59.8157,59,0.1325
60.027,58,0.1325
60.1617,57,0.1325
60.2839,56,0.1325
60.3305,57,0.1325
60.3527,56,0.253689
60.357,57,0.253689
60.4613,56,0.253689
60.5258,55,0.253689
60.6005,56,0.253689
60.708,55,0.263016
60.8903,56,0.0701257
60.9025,57,0.0701257
60.9182,56,0.0701257
60.953,57,0.0701257
60.9534,56,0.0701257
61.0473,55,0.0701257
61.2083,56,0.0433074
61.4841,57,0.067481
61.5664,56,0.434449
61.8892,57,0.561422
61.8924,56,0.561422
61.9292,55,0.145478
61.9594,56,0.145478
61.9905,57,0.202431
62.0194,56,0.202431
62.0253,57,0.202431
62.0705,58,0.484137
62.1797,59,0.785265
62.2541,58,0.785265
62.2673,59,0.188713
62.3218,60,0.255542
62.4457,59,0.258608
62.4555,60,0.258608
62.5134,59,0.43902
62.5303,60,0.496041
62.5485,61,0.496041
62.569,62,0.251499
62.5904,63,0.251499
62.6296,62,0.251499
62.7127,63,0.251499
62.7346,62,0.528228
62.8205,63,0.528228
62.8346,62,0.528228
62.9132,61,0.528228
62.917,62,0.528228
62.9548,63,0.528228
63.0258,64,0.0904118
63.079,65,0.0904118
63.2563,66,0.404459
63.2964,65,0.404459
63.3802,64,0.275581
63.5513,65,0.0628154
63.5554,64,0.0628154
63.6171,65,0.0628154
63.6251,66,0.0628154
63.8196,65,0.0628154
63.8349,64,0.0628154
63.9085,65,0.772817
64.2463,66,0.714205
64.3108,67,0.714205
64.4212,68,0.714205
64.499,67,0.0966973
64.5405,68,0.0966973
64.6495,69,0.0966973
64.6793,70,0.0966973
64.773,69,0.0966973
64.8708,70,0.0966973
65.0783,69,0.0966973
65.2311,68,0.296093
65.3114,67,0.296093
65.3444,66,0.296093
65.4048,65,0.296093
65.448,66,0.296093
65.6769,67,0.168596
65.7557,68,0.168596
65.7962,67,0.168596
65.8343,66,0.168596
65.8573,65,0.168596
66.0679,64,0.168596
66.1215,63,1.01949
66.1255,62,1.01949
66.1888,61,1.01949
66.2018,60,1.01949
