,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
,140.4692142495255,,0.0
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
0.009185791015625,1920.2601349334898,2544.708065076716,0.5748162058055851
